,과목명,교수명,수업코드,수강후기,평점
3792,아카데믹글쓰기,조은정,23391,"출석을 제외한 과제, 중간, 기말 모두 글쓰기로 진행됐습니다:) 음, 먼저 글쓰기 과목인 만큼 글쓰는 과제가 자주 있으나 어렵지 않아요. 제가 생각하기에 조은정 교수님의 아카데믹 글쓰기 과목의 좋은 점을 세가지 꼽자면 1. 시험 부담이 적다.(물론 글쓰기로 시험은 봅니다. 하지만 따로 암기하거나 공부해야하는건 아니에요. 교수님이 학생들 배려해서 중간고사 기간 한 주 뒤에 시험일정을 잡아주셨습니다. 기말때는 기간을 널널하게 주셨고요.)2. 교수님이 좋으시다. (위에도 적었듯이 학생들 생각을 많이 해주십니다. 메일 보내면 질문도 잘 받아주십니다.)3. 학점을 잘 주신다. (비율 꽉꽉 채워서 후하게 점수 주시는 것 같아요.)글쓰기가 주된 과목인 만큼, 성실하게 제출하지 않으면 좋은 학점을 기대하기 어렵겠지만, 글을 못 쓴다고 좌절할 필요 전혀 없습니다. 과제 잘 내고 교수님이 피드백 하시는 부분 신경써서 글쓰기 한다면 좋은 학점 기대해도 돼요:D",5.00
3793,아카데믹글쓰기,조은정,23391,"내가 글쓰기에 자신이 좀 있다! 하는 사람들은 무조건 조은정 교수님껄로 들으세요. 중간,기말이 다 글쓰기로 시험보는 거라 시험 부담이 없는 것도 저한테는 큰 장점이었습니다. 과제는 매주 있는 것도 아니고 한 5번이었나? 있습니다. 간단한 주제들로 몇 줄 짧은 글쓰기 하다가 마지막 과제로 긴 거 쓰는 거임. 학생들 배려 굉장히 많이 해주세요. 이 교수님 제가 알기로는 성적 비율도 꽉꽉 채워주심. 다만 성적 이의신청은 잘 안 받으시는 걸로 알아요. 누구 올라가면 다른 사람 떨어져야 된다고. 시험 부담x 글쓰기 자신o 이면 진짜 무조건 조은정 교수님!!!!",5.00
3794,아카데믹글쓰기,조은정,23391,글쓰기로만 평가해서 글 못쓰는사람은 학점따기힘든듯,3.00
3795,아카데믹글쓰기,조은정,23391,책 내용 그대로란 걸 알 수 있지만 강의 듣는 게 나음 뭔가 들으면 아는 내용이라 흠흠~하면서 들을 수 있음 기말은 쉽긴 함,4.00
3796,아카데믹글쓰기,조은정,23391,아무래도 글쓰기다 보니까 채점방식이 주관적임  어떤 이슈에 대해 썼는데 맘에 안들었는지 전까지는 점수 잘 주다가 딱 그 글쓰기 이후로 점수 잘 안주더랑,3.00
3797,아카데믹글쓰기,조은정,23391,"나름 피와 살이 되는 내용들을 배운 시간이었다고 생각해요. 교수님께서 강의력도 좋으시고 수업 내용도 재밌었어요. 글쓰기 과제는 직접 강의에서 몇몇 학생들 과제 보여주시면서 전체 피드백을 해주셨어요. 그리고 약간 분량이 있는 글쓰기는 학생 개개인마다 피드백을 해주셨습니다. 생각치도 못한 부분들에서 개선점을 찾아주셔서 글쓰기 방식을 개선하는 데에 도움이 많이 되었어요. 시험은 학기말에 한 번 치뤘는데 모두 수업 내용에서 나왔어요. 저는 교재가 없어서 교수님 강의 내용을 모두 정리해 두었다가 시험 전에 암기해 갔습니다. 교수님께서는 쉽게 낸다고 하셨는데, 겉핥기 식으로만 공부하면 좋은 점수는 못 받을 거예요. 과제는 교수님께서 요구하시는 것들을 잘 파악하는 게 중요해요. 시험은 거의 다 맞은 것 같고 결과적으로 저는 A+ 받았습니다.",5.00
3798,아카데믹글쓰기,이명연,23493,과제가 진짜 너무너무 많고 시험도 시간이 촉박했지만 학점이 잘나와서 나름 뿌듯했던 수업,4.00
3799,아카데믹글쓰기,이명연,23493,힘든 만큼 얻어가는 건 분명히 있음 궁금한 점이 많아 연락 많이 드렸는데 엄청 친절하심 열심히만 하면 에이쁠 무조건임 그래도 대가리 깨질 만큼 스트레스 받고 욕 나오는 건 사실 ㅎㅎ,4.00
3800,아카데믹글쓰기,이명연,23493,과제만 겁나 많고 목소리 루즈해서 수업도 지겨움. 뭐 이렇다 할 매력 없는 강의들이었고 점수를 잘 주지도 않더라ㅋ 도망쳐...,1.00
3801,아카데믹글쓰기,이명연,23493,과제는 거의 매주 있고 과제할 때마다 머리가 너무 아팠지만... 학점은 정말 잘 주셨음!! 교수님이 수업때 우리한테 많이 가르쳐주시려고 했고 메일로 질문 많이 보내도 항상 정성껏 답변해주셔서 감사했음,4.00
3802,아카데믹글쓰기,이명연,23493,나는 교수님이 참되신분 같아보여서 존경하게 되고 좋았당 솔직히 손이 많이 가는 수업인건 맞음 근데 과제 제출 하나하나 신경써주시고(나쁘게 말하면 깐깐하단뜻) 피드백도 세세하게 해주심 내적 친분 오지게 생기고 메일 답변도 잘 해주심 그 머냐 출석 못하는거 결석? 암튼 출석 못한거 몇개 있었고 과제도 감점 꽤 당했는데 에이쁠 받음 기말도 반정도 틀림 나름 퍼주시는듯 학점 개꿀,5.00
3803,아카데믹글쓰기,이명연,23493,과제가 엄청 많음. 매주 나오는 과제를 감당하기 점점 힘들어짐,1.00
3804,아카데믹글쓰기,이명연,23493,교양 과목 치고는 전공보다 더 빡셌다고 생각한다.. 개인적으로 글쓰는 걸 정말 좋아했지만 매주 주어지는 과제때문에 진절머리가 났음. 고3때 자소서 쓰던게 훨씬 나았다고 생각이 들 정도. 그래도 시키면 정성스럽게 하는 타입이라 에이쁠은 받았으나 이 교수님은 다신 듣지 않겠다는 확신이 들었음. 교수님을 인간적으로 봤을 땐 멋지다고 생각했으나 비인간적인 과제량..,2.00
3805,아카데믹글쓰기,이명연,23493,"강의는 교재 읽어주기였습니다. 시험은 기말고사만 봤는데, 전날 요약본과 말씀해주신 부분만 공부하면 됩니다. 1학기 시간표를 짜는 그날로 돌아간다면 머리를 깨더라도 이 교수님 수업은 안들을겁니다... 같은 과목 다른 교수님들에 비해 과제량도 엄청나게 많고, 원하시는 퀄리티도 굉장히 높을뿐더러 채점도 엄청 깐깐합니다. 글쓰기에 자신이 없고 흥미도 없고 고역이라면 제발 이 교수님은 피하세요ㅠ 글쓰기 정말 못하는 저는 보고서 과제 등 배점 높은 과제는 거의 열시간씩 머리 빠개면서 썼어요. 밑에 평가처럼 이 과목 과제에 혼과 시간을 다 빼앗기는 느낌이었습니다... 정말 잘 생각하세요",2.00
3806,아카데믹글쓰기,이명연,23493,강의 내용도 너무너무 좋았고 교수님도 인간적으로 멋지고 성적도 열심히 한 만큼 잘 나왔음...나같은 경우 이과지만 글쓰기나 읽기나 좋아해서 버릇이 들여져 있는데그거 아니면 과제가 좀 막막할 수 있음오프라인 수업이었다면 실시간 글쓰기와 피드백이 진행됐을 텐데 좀 아쉬울 따름,5.00
3807,아카데믹글쓰기,이명연,23493,최악  거의 매 수업시간 글쓰기 과제가 있다. 평가도 매우 엄격하다고 생각한다. 과제를 하느라 다른 과목을 볼 시간이 부족했다. 중간은 안치고 기말을 대면 시험으로 쳤는데 시험도 생각보다 어려웠다. 배운 내용 다 외우지 않으면 힘들 듯. 오프라인이면 어떨지 몰라도 온라인이라면 절대 피해야 함.,1.00
3808,아카데믹글쓰기,이명연,23493,그냥 쉬어가면서 듣는 과목항상 밥먹으면서 들었다,3.00
3809,IC-PBL과비전설계,오제훈,23901,교수님 착하시고 조교님도 무난함 걍 시키는거 어려운거 없으니 꼬박꼬박 하시길,5.00
3810,IC-PBL과비전설계,김성민,23930,비대면이라 활동을 거의 못했다. 그래도 교수님께서 한번 오픈채팅으로 인사를 하셨는데 교수님은 정말 좋으신 분 같다. 과제 마감날에 조별 과제를 제외한 혼자할 수 있는 과제를 후다닥 다 제출하면 패스 주신다.,5.00
3811,IC-PBL과비전설계,태성호,24076,코로나여서 그런건지 몰라도 그냥 과제 하면 pass주십니당,5.00
3812,IC-PBL과비전설계,임지택,24079,그냥 교수님이랑 진로상담 하는거라  부담없고 교수님이 좋으심4번정도 안들어갔는데 뭐라고 안하시더라 그리고 마지막주에 밥사주심 최고임,5.00
3813,IC-PBL과비전설계,장승환,24104,"대면 여부 결정에 학생들 의견을 잘 반영해 주셔서 좋았습니다. 결국 만나 뵙지는 못해서 아쉬웠지만, 교수님께서 친절하십니다.",5.00
3814,IC-PBL과비전설계,안기용,24106,1학년이라 아무것도 없긴 함ㅇㅇ 대신 다른 교수님들과는 달리 제출하라고 재촉하시지 않았음ㅋㅋㅋㅋ 6월 중순까지 마감기한 있는 거 지켜서 내기만 하면 됨,5.00
3815,IC-PBL과비전설계,안기용,24106,아무것도안함리얼 개꿀임 무조건 이거하삼,5.00
3816,IC-PBL과비전설계,김종호,24146,올해는 비대면이라 상담이나 조모임 같은걸 제대로 못했지만 과제만 꾸준히 잘 제출하면 패스 주심,5.00
3817,IC-PBL과비전설계,황승용,24291,이번학기는 딱히 하는거 없이 스스로에대한 공부가 전부였던것같음.조교님이 잘 챙겨주셔서 많이 질문했던게 기억이남,4.00
3818,IC-PBL과비전설계,이재복,24374,그냥 시간표에 담겨 있기만 하면 별거 없이 학점 1점 채워주는 피비엘 과제 처음에 딱 한 개 있고 귀찮게하는 시험 과제 없음 교수님 좋음,5.00
3819,IC-PBL과비전설계,Park Christian Joon,24378,꿀입니다.............!!!!!!,5.00
3820,IC-PBL과비전설계,유희문,24387,"과제 딱 한 번 제출하고 패스 받았음과제 별로 안 하고 싶다면, 이 교수님 피비엘 수업 추천!온라인으로 인사 딱 한 번하고 끝냈음!이번 학기 피비엘 끝~",5.00
3821,IC-PBL과비전설계,이병관,24400,외쳐 갓병관 초반에 팀소개서? 같은거 하나 내고 무슨 검사하나 하고 암것도 안하고 패스함.  꼭 이분 피비엘 들으세요,5.00
3822,IC-PBL과비전설계,이병관,24400,들었던데로 최고이신듯3월달에 팀 과제 하나 (팀원들의 공통점 차이점 적기) 그거 하고 그냥 온라인 강의 봣음  온라인 강의 몇개 빼먹고 안봐서 출석안됬어서 걱정했는데 그냥 패스 주심 ㅋㅋㅋㅋ 피비엘은 무조건 이병관 교수님,5.00
3823,IC-PBL과비전설계,이병관,24400,와 최고의 PBL이었음.과제 1개 있었는데 없는거나 다름없었음.교수님이 밥 한번 사주시고 끝!다른 교수님들은 학기중에 여러번 만나고 과제 많던데 이 교수님은 없어서 너무 좋았음.,5.00
3824,IC-PBL과비전설계,이병관,24400,피자 한번 대화하며 먹고 땡~~다른 pbl에 비해 과제없는데 어쨌든 다른 결과물이 있어야 패스하실 수 있다 하셔서 30년후 내 일기 작성이 과제 인데진짜 결과물만있으면 좋다는걸 알 수 있다느낀데다섯줄작성함ㄱㅇㄷ,5.00
3825,IC-PBL과비전설계,최윤형,24403,과제 많아요 여러분.. 뭔가 해야하는게 많습니다. 왜일까요다른 교수님들은 안그런 거 같던데...,2.00
3826,IC-PBL과비전설계,최윤형,24403,PBL교수님들 중 과제가 제일 많습니다. 주마다 과제가 있으니 참고하세요..,2.00
3827,IC-PBL과비전설계,이창준,24404,코로나 시국인데도 학생들 챙겨주시려고일부러 zoom 회의 키셔서 이것저것 좋은 이야기해주셔서 감사했습니다.,5.00
3828,IC-PBL과비전설계,윤충한,24411,그냥 그래요.... 교수님은 못뵈었고 조교님이 다하심 블랙보드 과제 제출이 끝이에요,5.00
3829,IC-PBL과비전설계,진창하,24416,교수님 젠틀하시고 친절하시고 학생들 말 잘 들어주십니다. 그런데 무엇보다도 모이는 날이 거의 없어서(이번 학기에 3-4번 정도?) 개꿀 이었던거 같아요 ㅋㅋ 추천 드립니다,5.00
3830,IC-PBL과비전설계,윤우진,24425,ㄹㅇ 아무것도 안하고 패스받음 교수느님 사랑합니다,5.00
3831,IC-PBL과비전설계,윤우진,24425,그냥 빛 그자체....첫 모임 이후로 뵌 적도 없고 부른 적도 없.....교수님 왈: 이제 대학생이니 알아서들 잘할건데 내가 할 게 있나?  수고하시고 꿀빠세요ㅎㅎ,5.00
3832,IC-PBL과비전설계,김누리,24431,교수님 재량으로 시행되는 과목이라 이번학기에는  과제가 따로 없었음. 사랑해요~ 킹 누리,5.00
3833,IC-PBL과비전설계,김누리,24431,지금 듣고 있는데 킹갓누리 교수님... 이번에는 싸강이라 모이지도 않아서 더 꿀.. 커리큘럼 신경 안 쓰시니까 피비엘 중에서는 꽤나 꿀인듯 그리고 교수님 여자분 아니에요.. 여자인줄 알았는데 남자 교수님:),5.00
3834,아카데믹글쓰기,김양희,24467,진짜 빛이다... 시험 없고 과제가 시험 대체했는데 점수 잘주신다,5.00
3835,아카데믹글쓰기,김양희,24467,교수님..진짜 학점느님ㅠㅠㅡ에다 완전 친절...갓.양.희 교수님 다들 어서 찬양해....,5.00
3836,아카데믹글쓰기,김양희,24467,무조건 들으세요!! 과제도 어려운 거 없고 엄청 친절하심. 시험 대체 리포트도 어렵지 않아요!,5.00
3837,아카데믹글쓰기,김양희,24467,갓양희 이유가 없음 정말 과제도 10분이면 다 할 수 있음,5.00
3838,아카데믹글쓰기,김양희,24467,그냥 무조건 아카데믹은 갓양희 교수님꺼 들으세요 사랑해요 교수님,5.00
3839,아카데믹글쓰기,김양희,24467,진짜 최고..... 적어도 다른 아카데믹 글쓰기 교슈님들만큼 깐깐하거나 힘든 강의는 아니였던것 같음 하라는대로 잘하면 A+은 받음,5.00
3840,아카데믹글쓰기,김양희,24467,비쁠을 받긴 했지만 교수님 딕션 좋으시고 강의력도 좋으세요 1년동안 들은 강의 중 강의력은 탑이신듯... 듣는 게 너무 편함... 마지막 강의 빙그레우스 나왔는데  아 이래서 이 교수님이 인기가 많구나 생각함.,5.00
3841,아카데믹글쓰기,김양희,24467,학생 입장 생각해주시는 교수님... 비대면일지라도  교수님이 얼마나 학생 입장에서 생각해주시는 지 느낄 수 있음 진짜 갓양희....수강신청 1번째로 누른 것이 최고의 선택임ㅇㅇ 아카데믹 글쓰기는 무조건 김양희 교수님임 학점 후하게 주시고 피드백도 세세하게 해주심,5.00
3842,아카데믹글쓰기,김양희,24467,교수님 진짜 좋으심. 다만 내가 기말때 힘을 빼서 좋은 점수를 못 받은듯..아무리 교수님이 학점을 잘 주신다지만 최소한의 성의를 보여야 에이 이상을 주시는 듯. 비쁠받았지만 그래도 만족!,5.00
